Name,City,Address,Phone,Rating,Price,Photo Urls
Big Bear Frontier, Big Bear Lake,"40472 Big Bear Blvd, Big Bear Lake, CA 92315, United States",(800) 457-6401,4.2,158,https://lh3.googleusercontent.com/p/AF1QipO8znNlgQtAqTXGMP9oClxxU6AN3WI-nSKcdNl5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMSKWAViuTYRVuQctQlnhEabN0cjViIqDFnmBjP=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPZl_h0vMSNxJdTBF15Y65ufO9OIzInju8TWao4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMKVAMsEOhYxj_EJYf1VNwjypiduBYInuGcofNn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOCi3Y8xo3T5QjRJ3LL-FEC15D983bjXRvXc3yU=s1600-w400
Post Ranch Inn, Big Sur,"47900 CA-1, Big Sur, CA 93920, United States",(831) 667-2200,4.7,106,https://lh3.googleusercontent.com/p/AF1QipN2Wnc_s-fbubbgewk5CCZiye-xFL3UqEWTYJQB=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNfrg347uqVEHwfniWHCTocZplUEGd0DQFgB038=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOpRnAxDkvsxNP8620FLXZTZwJJl3qRidhVPP_B=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOUzJKf62Tw3Njw8nDh8MMRaSazMbgMWMEly_Lc=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP5ohYaQzFMMQX13QJ4qoNQ4OL2Z-t7MgWxCS3X=s1600-w297
Big Sur Lodge, Big Sur,"47225 CA-1, Big Sur, CA 93920, United States",(831) 667-3100,4,120,https://lh3.googleusercontent.com/p/AF1QipM7g8pryLnOq6L7m9Zx-j9ni6ek1GjpwSevJT3M=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNt541acfaWrQZqmPZoe-A4KRR6R_nBWZgD8RuY=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNjmf6eq1mQmkvfueElfA8yxMA3nKm2PuepqxAD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN_8LCmW6WyQrQqCfwdkKIZmeoH5VKppy4Lcpd7=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNnBeQd0oxmp3UpnfCCRDZOLt9eiibVVbZCP3XT=s1600-w400
"Hyatt Carmel Highlands, Overlooking Big Sur Coast", Carmel-By-The-Sea,"120 Highlands Dr, Carmel-By-The-Sea, CA 93923, United States",(831) 620-1234,4.5,171,https://lh3.googleusercontent.com/p/AF1QipOKoCxIAOQcXTP9lZrYuo_ree3xeKyhctrFLmKu=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNo1WoISv_k2TjJi0NwLkH_ZXFdxtsfRKW1nBOl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMFjOvKpI3VKwv08iYCyaCUg5m5AZ9XwVI-ZwOj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNwxWXojyYmMCfDMay_ynA4JzS8AZ2TQ6IvlUws=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM52curvoISY7L3B1XvHie_bx9REUqBLwVWmSqj=s1600-w400
Ventana Big Sur, Big Sur,"48123 Highway 1, Big Sur, CA 93920, United States",(831) 667-2331,4.8,176,https://lh3.googleusercontent.com/p/AF1QipMiPhLRHWVzraavwhmYl9sGIxleiqlnRlnghS_I=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPY7Z0aZYCed3N2R8OtO8uKotAAqQ7oqJm35m4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOh90g6tazrZUZAg0cUA6lL7-Ic-65LhgHNHGi4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMbEx_EdjC-Vw458eqmNXu23UQGeschoyfSgNGT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMVjyGMYCd6DnLf-nKcNs9sXy-HKKSLxyzqyZmx=s1600-w400
Carmel River Inn - Carmel, Carmel-By-The-Sea,"26600 Oliver Rd, Carmel-By-The-Sea, CA 93923, United States",(831) 624-1575,4.2,175,https://lh3.googleusercontent.com/p/AF1QipOIw9I-PKlmMXv3Ma1d7RlW4MgKdhOzvgtHOol1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNNoB8TaGpspwNtwuxp79LPvSG9jL_-cZXfARv6=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMdKszFxNgp0Bwy8BRrbUEvRO1vOoDQYZ3WHZit=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPk9YqhKLTA9lGUWzcuArNClDoL7lniKYO3OdO0=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO94ZK_otw1XtX7l0zYZp4Pas5NfEthdn7H_4kx=s1600-w400
Motel 6 Bishop, Bishop,"1005 N Main St, Bishop, CA 93514, United States",(760) 873-8426,3.9,121,https://lh3.googleusercontent.com/p/AF1QipOuREKndcAMb8ZNYxjoccxjoUp6eIxHxXVx5I3g=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMl2SVg6CwKbD2vxXMnrahcHDFhE_AaZRNYYzPI=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPAUbKtieTwgjj3KmFp_fU5RrhqgULBDKelNlU4=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNFX5HoPBzviUFCu_gPIFfwrpfM4jxr4Qprmbio=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNPzaL6AqSt4qd_RUJFENN4ttDzFOjW08Q19Eqj=s1600-w400
Vagabond Inn Bishop, Bishop,"1030 N Main St, Bishop, CA 93514, United States",(760) 873-6351,3.8,195,https://lh3.googleusercontent.com/p/AF1QipOR7l9SEe4vHePgWf307Q3VBnKg2QHbgbz0v18w=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTW3Fo3v-JLN3I4uoOfNZmoh_yQ1IKkSiCz7it=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgXQ5HpUumaTK8bZ3BA9YgU-FK0SD6HCn4xUjE=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJwa7uu5kn9AmGQodBlaHdt8PSDkowJrlky31h=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOHU-9gLCXoP8u_x4aGBytTPltI8-eD-q69YZIb=s1600-w400
Comfort Inn, Bishop,"805 N Main St, Bishop, CA 93514, United States",(760) 873-4284,3.7,142,https://lh3.googleusercontent.com/p/AF1QipMCiKyUhl8R9S48vdl8u8SEEkr2HnRCycEC6QP1=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO33NFz6dMKzp1WA_zIfQg5xKVTU2quxXdm0zW_=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOXx_j0I6oMBGqgwPinmGrX85wTwTqSKxPLUJsp=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOLlvp5QHI87Z7FurrmV9kJk8e1wOdW-zWdVmcX=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPv7pwnSAuYPh01d3GX3EQZfEtpQrPBLu5Pt27Y=s1600-w400
El Rancho Motel, Bishop,"274 Lagoon St, Bishop, CA 93514, United States",(760) 872-9251,4,176,https://lh3.googleusercontent.com/p/AF1QipPHRgODEQwiLzgcHo91cftlkGl_lht02qD7lzKi=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMs_PjZYh_5fnpCLRad0j6daokGKg_ey5glBYmr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP3JW-VixkGR-94Aikx1siHNJNBNk3KrzJLT8vb=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNHKpMOUe6cUdoDae5fRRP-mfNvLRpXp-7bPWgh=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPn_FxCXIwXZR3HKqi276t-YWUDIDQ_6EyxPKXZ=s1600-w400
Best Western Bishop Lodge, Bishop,"1025 N Main St, Bishop, CA 93514, United States",(760) 873-3543,3.8,153,https://lh3.googleusercontent.com/p/AF1QipMgWyVkoFek4Xpb7iTfotUMPhW8ZS6AmzOMTPkZ=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP9aCzf3-jE84XjcjdUQ-gJydPP1rjxW8-Y3U5N=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOgFITJDmoRyo7EqxxWLkuovR9mtwR6q3tosSfO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipP113AbT6xcai_GPw_-8TqkRU9J0pzV2amhZPY5=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO2nsrJ4Z5uWuvSVGTF35hpaNYIlbXeG1H34Q7D=s1600-w400
Best Western Sahara, Blythe,"825 W Hobsonway, Blythe, CA 92225, United States",(760) 922-7105,4.2,156,https://lh3.googleusercontent.com/p/AF1QipPmFCRrTlxQRokGvBhhzu2hfXmwFUsjBD21Zz4H=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOvlZH-80sr9319yAPp4C3My4ILVTe-i8V1DsDd=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNE094mNYIPfK3aY7iezk_f1NDkYSHqHJB0awYy=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipN_lY3ugMbeogvJdbmKrlTOHIXIKoXm2CqSOjUV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPA18pyJUMSyk5TC1X7Y_UH7158eNMQTuTNtLps=s1600-w400
Comfort Suites, Lovekin Blvd. & Donlon St.,"700 West Donlon Street, Lovekin Blvd. & Donlon St., Blythe, CA 92225, United States",(760) 921-2626,4.4,190,https://lh3.googleusercontent.com/p/AF1QipORFou6z-V2pnNxq2SbCd3oHol-h5XbuM0KkXbD=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOFniAOoYHKL3DDIESK3sHtdNH_plmnCck9SqGO=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOQhj2MiZpPAlTyMjQKBx9oD9l5YfWMq2LCCK8U=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPt5wulRhVfiEMvMcB2RgUYZEesn1iE-_2jJ5jn=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMXh467i6dpVoQSClHWRYYDurJH0pR3YaTDz86f=s1600-w285
Budget Host Motel, Blythe,"1020 W Hobsonway, Blythe, CA 92225, United States",(760) 922-3161,3.9,183,https://lh3.googleusercontent.com/p/AF1QipPt7dlu1kJxbySjQo_J0pYAVhhjZ442A5EGb-KV=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOjlEAikV9ksK45-E6nzO0geZDOyl7PF6dWALaG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPC4jLmse6mfGKWlRnmIuAJusk10jRpDdFdPmSe=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNPptINrCQXD4WC9DgXPzZv0mBeqlRyw2Kj8rWg=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipM0XZpuqYl1sGwH8A0TQT0V7xBHdc09PDebgExy=s1600-w400
Motel 6 Blythe, Blythe,"500 W Donlon St, Blythe, CA 92225, United States",(760) 904-6990,3.7,110,https://lh3.googleusercontent.com/p/AF1QipOvoA_oMqSPAWstRNdJHxQvxgd4E6Ryt3udZRXr=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPt-ynrqWDOYBxG52U1FN75lfzGtBKQPDj4f8pl=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipND36nWawItsdzH89V_02YLEz37omusmCmhcDJq=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNJs96gksin_69PXeDnl41O2Y1-O_Pg85_lGspT=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPTnJqbIuyJllaPIlZ1CXrTMK_eHgJbNby2HY_G=s1600-w400
Red Roof Inn Blythe, Blythe,"850 W Hobsonway, Blythe, CA 92225, United States",(760) 922-5145,3.8,120,https://lh3.googleusercontent.com/p/AF1QipOyjPwhWB4rdSZUX4cCvKX23w7lzWmYeoURIhnM=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipMpL4oMQfVNJzDZqRSdopnSx7tgqvT845xN9U6Y=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNDsCpkN9MzLJgYWD9grVNkRc5TYIPEGvtC-cxU=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNkitbDNiREbrFmaSBDlSooKWLSDnkW_AryoM6K=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipO5fB5009oBMUpQnR6o-Ng7c3760AatkZhTqJ2B=s1600-w400
Sonoma Coast Villa Resort and Spa, Bodega,"16702 Shoreline Hwy, Bodega, CA 94922, United States",(707) 876-9818,4.1,149,https://lh3.googleusercontent.com/p/AF1QipPTL38Uu9JWePf3VEiTCgoqEZJ-GaP7RQyGTqVj=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPz2cUAVt4XwgT5XKddIrWKDBCY03iaO6OrDq7J=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipNgOL9ZE19Y_B0kPizwWNCMeZusSd3hvvg2aqJ-=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipPAQaXWxPV1m6nO2L_ahWRd-8bMAF_jTfZP7RhG=s1600-w400 https://lh3.googleusercontent.com/p/AF1QipOflfLIGgaiyeytdzk3XlXpa8rzjzzqjZd0TfRG=s1600-w400
